commune_nom,INSEE,pop,donnesgeo,area,elevation,blason
Elbach,68079,259,Point(7.078888888 47.641111111),3.18,,
Durrenentzen,68076,907,Point(7.502777777 48.0925),6.22,,
Ernolsheim-lès-Saverne,67129,594,Point(7.381111111 48.792222222),10.94,,
Ensisheim,68082,7508,Point(7.3525 47.865555555),36.59,,
Gréoux-les-Bains,04094,2634,Point(5.883611111 43.758333333),69.46,,
Chooz,08122,745,Point(4.806944444 50.103611111),13.08,,
Tréveneuc,22377,794,Point(-2.87 48.663888888),6.65,,
Plédran,22176,6666,Point(-2.746111111 48.445833333),34.71,,
Le Juch,29087,713,Point(-4.254444444 48.066111111),14.38,,
Plougoulm,29192,1759,Point(-4.044444444 48.666944444),18.37,,
Le Lauzet-Ubaye,04102,186,Point(6.432222222 44.43),66.26,,
Farges,01158,1038,Point(5.905277777 46.167777777),14.28,,
Aspach,68010,1128,Point(7.233888888 47.642777777),4.2,,
Colmars,04061,496,Point(6.626666666 44.181111111),81.82,,
Eglingen,68077,365,Point(7.181944444 47.665277777),3.72,,
Pont-Arcy,02612,127,Point(3.63 49.395277777),3.18,,
Saint-Michel,02684,3417,Point(4.132777777 49.918055555),42.2,,
Seraucourt-le-Grand,02710,769,Point(3.212777777 49.78),10.56,,
Eschbach-au-Val,68083,362,Point(7.145 48.031111111),4.84,,
Durmenach,68075,841,Point(7.338055555 47.526944444),5.76,,
Wassigny,02830,959,Point(3.6 50.013055555),6.79,,
Daoulas,29043,1786,Point(-4.259722222 48.360833333),5.42,,
Eschentzwiller,68084,1473,Point(7.398611111 47.712777777),3.19,,
Amberre,86002,576,Point(0.164722222 46.766388888),15.63,,
Blâmont,54077,1072,Point(6.842222222 48.589722222),7.41,,
Quinsac,33349,2189,Point(-0.487777777 44.755277777),8.14,,
Haux,33201,827,Point(-0.360277777 44.733333333),10.21,,
Fargues-Saint-Hilaire,33165,2889,Point(-0.445277777 44.823333333),7.02,,
Fargues-Saint-Hilaire,33165,2889,Point(-0.44676 44.82304),7.02,,
Thoiry,01419,6038,Point(5.979722222 46.236388888),28.93,,
Villeret,02808,300,Point(3.193055555 49.9525),3.95,,
Pompignac,33330,2980,Point(-0.436944444 44.851111111),11.62,,
Ambiévillers,70013,73,Point(6.159722222 47.975555555),12.3,,
Ambleteuse,62025,1843,Point(1.606388888 50.809444444),5.45,,
Gabarnac,33176,365,Point(-0.268611111 44.615277777),5.21,,
Amblans-et-Velotte,70014,396,Point(6.409722222 47.679444444),9.76,,
Castelnaud-la-Chapelle,24086,457,Point(1.148611111 44.815),20.88,,
Sangatte,62774,4820,Point(1.756666666 50.946666666),14.28,,
Léon,40150,1940,Point(-1.303055555 43.876944444),64.45,,
Laventie,62491,4994,Point(2.771111111 50.6275),18.13,,
Font-Romeu-Odeillo-Via,66124,1928,Point(2.033888888 42.497777777),29.6,,
Saint-Morillon,33454,1694,Point(-0.502777777 44.649722222),20.4,,
Revin,08363,6239,Point(4.638611111 49.9425),38.42,,
Chalampé,68064,950,Point(7.541111111 47.820555555),4.77,,
Saucats,33501,3056,Point(-0.596111111 44.652222222),89.15,,
Courtavon,68067,368,Point(7.1975 47.460555555),9.6,,
Carantec,29023,3161,Point(-3.913611111 48.667777777),9.02,,
Sancerre,18241,1393,Point(2.838888888 47.331111111),16.27,,
Vendays-Montalivet,33540,2445,Point(-1.060555555 45.356111111),101.46,,
Saint-Germain-des-Fossés,03236,3656,Point(3.433611111 46.206944444),8.3,,
Montigny-en-Arrouaise,02511,291,Point(3.476111111 49.906388888),9.77,,
Thézillieu,01417,291,Point(5.600833333 45.892777777),26.25,,
Amenucourt,95012,210,Point(1.641944444 49.106111111),8.7,,
Allevard,38006,4102,Point(6.074166666 45.393611111),25.63,,
Fellering,68089,1606,Point(6.986388888 47.896111111),21.29,,
Valensole,04230,3204,Point(5.983888888 43.838055555),127.77,,
Tourrettes-sur-Loup,06148,3999,Point(7.06 43.716111111),29.28,,
Folgensbourg,68094,918,Point(7.445 47.550277777),6.72,,
Prémontré,02619,661,Point(3.413888888 49.540277777),8.33,,
Hésingue,68135,2719,Point(7.521944444 47.576111111),9.14,,
Néris-les-Bains,03195,2553,Point(2.661388888 46.287777777),33.13,,
Bandol,83009,8409,Point(5.753333333 43.136388888),8.59,,
Blotzheim,68042,4526,Point(7.495277777 47.601666666),14.6,,
Hesdin,62447,2225,Point(2.036666666 50.374166666),0.93,,
La Grande-Motte,34344,8820,Point(4.085 43.560555555),10.58,,
Grigny,62388,296,Point(2.066666666 50.385),2.14,,
Beaucroissant,38030,1682,Point(5.470277777 45.340555555),11.18,,
Montjoyer,26203,286,Point(4.851944444 44.476388888),18.02,,
Corneville-sur-Risle,27174,1357,Point(0.594166666 49.336944444),13.23,,
Montségur-sur-Lauzon,26211,1312,Point(4.859444444 44.360555555),18.24,,
Vesseaux,07339,1928,Point(4.440277777 44.651388888),18.71,,
Besse,24039,156,Point(1.106111111 44.668888888),16.2,,
Porspoder,29221,1810,Point(-4.765555555 48.508611111),11.29,,
Chambonchard,23046,82,Point(2.535833333 46.165833333),12.86,,
Gourdon-Murat,19087,108,Point(1.890277777 45.555),15.81,,
Dourlers,59181,569,Point(3.936388888 50.176388888),8.74,,
Fons,07091,329,Point(4.348611111 44.583333333),4.03,,
Feyt,19083,132,Point(2.474722222 45.689722222),19.56,,
Talais,33521,741,Point(-1.057777777 45.471944444),15.27,,
Couffy-sur-Sarsonne,19064,76,Point(2.328611111 45.661388888),14.05,,
Espartignac,19076,441,Point(1.595555555 45.414722222),14.03,,
Les Angles-sur-Corrèze,19009,112,Point(1.796666666 45.307222222),4.73,,
Tauriers,07318,192,Point(4.280833333 44.551666666),4.51,,
Lus-la-Croix-Haute,26168,549,Point(5.705555555 44.665277777),87.2,,
Orcinas,26222,38,Point(5.135555555 44.551388888),5.27,,
Lens-Lestang,26162,882,Point(5.0425 45.291666666),16.41,,
Pont-de-Barret,26249,670,Point(5.011111111 44.601944444),16.6,,
Le Poët-Laval,26243,933,Point(5.008333333 44.530277777),31.22,,
Pont-Bellanger,14511,66,Point(-0.98 48.931666666),3.54,,
Iwuy,59322,3348,Point(3.322222222 50.233055555),12.75,,
Saint-Quay-Perros,22324,1303,Point(-3.447777777 48.7925),4.72,,
Beaumontel,27050,657,Point(0.765555555 49.088611111),11.63,,
Bazoques,27046,161,Point(0.549166666 49.170277777),6.9,,
La Chapelle-Saint-Géraud,19045,198,Point(1.953888888 45.039444444),17.59,,
La Croix-Saint-Leufroy,27191,1035,Point(1.243333333 49.109166666),14.87,,
Pernes-lès-Boulogne,62653,421,Point(1.702777777 50.751944444),7.76,,
Fontaine-Étoupefour,14274,2348,Point(-0.454166666 49.146111111),5.08,,
Maintenay,62538,426,Point(1.8125 50.366666666),12.11,,
Ligny-sur-Canche,62513,194,Point(2.258055555 50.284166666),7.17,,
Beaurieux,59062,165,Point(4.127222222 50.176944444),7.39,,
Cagnicourt,62192,432,Point(2.996944444 50.211944444),9.42,,
Pernes,62652,1686,Point(2.410555555 50.484166666),4.58,,
Fresnes-lès-Montauban,62355,572,Point(2.931111111 50.333055555),4.95,,
Robecq,62713,1359,Point(2.563333333 50.595833333),10.56,,
Hauteville,62418,316,Point(2.573055555 50.272222222),4.06,,
Frémicourt,62353,244,Point(2.902222222 50.111111111),5.63,,
Wancourt,62873,649,Point(2.870555555 50.247777777),8.9,,
Mercatel,62568,697,Point(2.795833333 50.235555555),5.76,,
Vaulx-Vraucourt,62839,1018,Point(2.908611111 50.146666666),14.11,,
Selles,62786,333,Point(1.895555555 50.699722222),6.35,,
Embry,62293,239,Point(1.967222222 50.492777777),11.69,,
Neuville-Vitasse,62611,505,Point(2.820277777 50.247222222),6.98,,
Rimboval,62710,142,Point(1.985833333 50.5075),7.07,,
Sempy,62787,325,Point(1.878055555 50.493333333),8,,
Champagnac-la-Prune,19040,163,Point(1.950833333 45.185833333),13.27,,
Boissy-Lamberville,27079,350,Point(0.576666666 49.167222222),8.08,,
Chameyrat,19038,1535,Point(1.698055555 45.234166666),18.95,,
Lampaul-Ploudalmézeau,29099,838,Point(-4.655833333 48.561388888),6.35,,
Boissey-le-Châtel,27077,880,Point(0.783611111 49.270833333),4.38,,
Bar,19016,308,Point(1.814444444 45.345277777),20.82,,
Bassignac-le-Bas,19017,91,Point(1.852777777 45.019166666),12.29,,
Eyburie,19079,497,Point(1.635555555 45.459722222),29.14,,
Ameugny,71007,172,Point(4.678055555 46.525833333),6.47,,
Faugères,07088,100,Point(4.135555555 44.475),5.99,,
Saint-Romain-en-Viennois,84116,802,Point(5.109722222 44.258055555),9,,
Freyssenet,07092,47,Point(4.541666666 44.682222222),9.54,,
Ribes,07189,295,Point(4.207222222 44.495277777),7.17,,
Saint-Pierre-des-Tripiers,48176,88,Point(3.257777777 44.199444444),34.74,,
Montauban-sur-l'Ouvèze,26189,110,Point(5.502222222 44.274444444),32.29,,
Vinezac,07343,1371,Point(4.325277777 44.538333333),10.91,,
Saint-Trinit,84120,121,Point(5.465833333 44.1025),16.66,,
Beaumont-du-Ventoux,84015,280,Point(5.165833333 44.1825),28.16,,
Veynes,05179,3182,Point(5.823611111 44.534166666),42.6,,
Villefranche-du-Périgord,24585,693,Point(1.075277777 44.631111111),24.5,,
Châtillon-sur-Indre,36045,2567,Point(1.173611111 46.987777777),45.3,,
La Roche-Canillac,19174,142,Point(1.968611111 45.195277777),3.02,,
Lusigny-sur-Barse,10209,2167,Point(4.266944444 48.254444444),37.92,,
Villers-lès-Cagnicourt,62858,264,Point(3.009444444 50.2225),4.4,,
Champagnac-de-Belair,24096,752,Point(0.699722222 45.393333333),18.46,,
Bours,62166,617,Point(2.41 50.453333333),11.84,,
Albussac,19004,731,Point(1.835555555 45.138055555),36.26,,
Tullins,38517,7680,Point(5.483333333 45.2975),28.79,,
Chanteix,19042,610,Point(1.6375 45.309722222),19.47,,
Lanouaille,24227,1017,Point(1.138055555 45.391944444),23.78,,
Bohars,29011,3458,Point(-4.513611111 48.429444444),7.27,,
Cast,29025,1556,Point(-4.138888888 48.157222222),37.66,,
Mévouillon,26181,238,Point(5.464444444 44.241666666),29.09,,
Saint-Germain-de-Livet,14582,769,Point(0.191111111 49.074444444),16.41,,
Saint-Connan,22284,297,Point(-3.063888888 48.418055555),13.54,,
Montchenu,26194,579,Point(5.031944444 45.195555555),16.15,,
Voves,28422,3296,Point(1.626388888 48.271944444),32.98,,
Saint-Rémy,14656,1001,Point(-0.503333333 48.94),7.52,,
Chamberet,19036,1372,Point(1.719722222 45.583333333),69.85,,
Ploéven,29166,518,Point(-4.2325 48.157222222),13.11,,
Larrey,21343,92,Point(4.435555555 47.884166666),18.51,,
Plonévez-Porzay,29176,1758,Point(-4.221944444 48.125555555),29.23,,
Libercourt,62907,8355,Point(3.013888888 50.483888888),6.6,,
Condat-sur-Trincou,24129,480,Point(0.708055555 45.382222222),16.54,,
Plogonnec,29169,3156,Point(-4.194444444 48.077777777),54.14,,
Hautefaye,24209,136,Point(0.493333333 45.536944444),12.47,,
Amillis,77002,825,Point(3.128611111 48.741111111),20.06,,
Lorette,42123,4700,Point(4.581111111 45.511944444),3.41,,
Champs-Romain,24101,286,Point(0.775 45.531111111),20.33,,
Champeaux-et-la-Chapelle-Pommier,24099,170,Point(0.578611111 45.473333333),23.48,,
La Beaume,05019,154,Point(5.636666666 44.5525),29.64,,
Théoule-sur-Mer,06138,1413,Point(6.94 43.506944444),10.49,,
Toulenne,33533,2640,Point(-0.262777777 44.558055555),6.58,,
Augignac,24016,814,Point(0.701666666 45.591388888),22.64,,
Authou,27028,338,Point(0.692777777 49.231388888),2.96,,
Ribérac,24352,3861,Point(0.338888888 45.246944444),22.79,,
Bézu-la-Forêt,27066,320,Point(1.630277777 49.401388888),8.98,,
Néhou,50370,626,Point(-1.541944444 49.42),15.98,,
Breuilaufa,87022,129,Point(1.104722222 46.0425),4.6,,
Esnandes,17153,2069,Point(-1.113611111 46.250277777),7.45,,
Alleyrat,19006,98,Point(2.214722222 45.576944444),14.76,,
Albignac,19003,254,Point(1.678055555 45.139166666),9.74,,
Arnac-Pompadour,19011,1133,Point(1.381111111 45.396388888),15.09,,
Ceyroux,23042,127,Point(1.665833333 46.071111111),12.13,,
Rambervillers,88367,5170,Point(6.634722222 48.345833333),20.64,,
Villeblevin,89449,1865,Point(3.081666666 48.324444444),7.36,,
Targon,33523,2077,Point(-0.263611111 44.734722222),25.88,,
Archiac,17016,772,Point(-0.301666666 45.521388888),4.48,,
Cloyes-sur-le-Loir,28103,2702,Point(1.235 47.996944444),19.85,,
Calleville,27125,669,Point(0.7575 49.191944444),8.57,,
Berthouville,27061,312,Point(0.634722222 49.179444444),7.53,,
Busserolles,24070,503,Point(0.642222222 45.676388888),32.46,,
Boisney,27074,283,Point(0.655 49.154444444),5.76,,
Saint-Georges-du-Vièvre,27542,884,Point(0.585833333 49.244166666),10.19,,
Le Bugue,24067,2587,Point(0.927222222 44.92),28.96,,
Brétigny,27113,134,Point(0.676666666 49.213611111),5.4,,
Glaine-Montaigut,63168,572,Point(3.389166666 45.755833333),12.92,,
Le Tourneur,14704,638,Point(-0.823333333 48.963611111),23.02,,
Aspremont,05008,358,Point(5.727777777 44.4925),18.52,,
Saint-Martin-de-Lansuscle,48171,188,Point(3.753055555 44.216111111),18.05,,
Pierrelongue,26236,217,Point(5.217777777 44.245833333),5.13,,
Mollans-sur-Ouvèze,26188,1061,Point(5.190833333 44.236388888),19.96,,
Aurel,26019,245,Point(5.298888888 44.695555555),26.26,,
Peyrins,26231,2751,Point(5.047222222 45.093055555),25.16,,
Laurac-en-Vivarais,07134,995,Point(4.290555555 44.508611111),8.97,,
Neuville-au-Bois,80591,153,Point(1.789166666 49.972777777),2.93,,
Cabrerets,46040,229,Point(1.654722222 44.506111111),43.38,,
Ancemont,55009,551,Point(5.406388888 49.071111111),13.3,,
Boudes,63046,287,Point(3.184444444 45.459444444),7.92,,
Blesle,43033,637,Point(3.170555555 45.318888888),29.8,,
Limeuil,24240,336,Point(0.888888888 44.885277777),10.57,,
Saint-Floret,63342,251,Point(3.106944444 45.551111111),12.16,,
Beaumont-en-Argonne,08055,430,Point(5.0575 49.538333333),31.05,,
Athienville,54026,176,Point(6.490555555 48.715833333),12.96,,
Ansauville,54019,82,Point(5.827222222 48.822222222),6.97,,
Bouconville,08074,53,Point(4.7625 49.255),15.21,,
Coulommes-et-Marqueny,08134,83,Point(4.579444444 49.435),11.99,,
Bainville-sur-Madon,54043,1396,Point(6.094444444 48.587222222),5.88,,
Baâlon,55025,290,Point(5.240277777 49.488055555),14.76,,
Haucourt-Moulaine,54254,3241,Point(5.806388888 49.489722222),7.42,,
Champigneulle,08098,59,Point(4.925833333 49.351944444),7.73,,
Avocourt,55023,108,Point(5.1425 49.206944444),14.66,,
Bures,54106,62,Point(6.576388888 48.694166666),5.74,,
Créquy,62257,485,Point(2.046944444 50.493888888),20.4,,
Auboué,54028,2514,Point(5.976944444 49.211944444),4.54,,
Les Mées,04116,3735,Point(5.976388888 44.029444444),65.4,,
La Vallée-au-Blé,02759,365,Point(3.788888888 49.858611111),5.17,,
Saint-Germain,70464,1344,Point(6.530555555 47.721944444),14.12,,
Allemagne-en-Provence,04004,539,Point(6.006944444 43.782222222),32.99,,
Marches,26173,836,Point(5.108055555 44.976111111),11.09,,
Oppedette,04142,52,Point(5.590277777 43.934166666),8.49,,
Grèzes,48072,224,Point(3.338611111 44.513055555),16.21,,
Noyellette,62629,173,Point(2.595555555 50.300277777),2.02,,
Hébuterne,62422,524,Point(2.635555555 50.125277777),11.04,,
Hulluch,62464,3448,Point(2.816666666 50.485833333),5.74,,
Wallers,59632,5526,Point(3.391944444 50.375277777),20.89,,
Nédon,62600,153,Point(2.37 50.525277777),4.89,,
Fontaine-le-Port,77188,1001,Point(2.764166666 48.487777777),7.89,,
Cuinchy,62262,1741,Point(2.748611111 50.519444444),4.15,,
Huisnes-sur-Mer,50253,185,Point(-1.450277777 48.608333333),6.75,,
Saint-Germain-du-Pert,14586,179,Point(-1.040833333 49.336388888),6.03,,
Bosrobert,27095,664,Point(0.754166666 49.225),9.21,,
Tingry,62821,290,Point(1.73 50.618333333),11.36,,
Gourbesville,50212,169,Point(-1.41 49.420833333),8.18,,
Champniers-et-Reilhac,24100,455,Point(0.731111111 45.6725),20.4,,
Ploubezre,22211,3600,Point(-3.448888888 48.704444444),31.14,,
Rosières,07199,1190,Point(4.2575 44.483333333),16.29,,
Les Salelles,07305,366,Point(4.102777777 44.434166666),5.61,,
Beuzeville-au-Plain,50051,47,Point(-1.286111111 49.430555555),2.04,,
Larnas,07133,238,Point(4.599166666 44.448333333),13.5,,
Rémuzat,26264,343,Point(5.356388888 44.413611111),16.78,,
Blosville,50059,313,Point(-1.290833333 49.373333333),4.22,,
Angoville-au-Plain,50010,101,Point(-1.254166666 49.348333333),5.68,,
Pradelle,26254,18,Point(5.291944444 44.608055555),12.92,,
Carcans,33097,2413,Point(-1.044166666 45.078611111),175.4,,
Montfort-sur-Risle,27413,761,Point(0.664444444 49.295277777),3.94,,
Saint-Amand-de-Coly,24364,380,Point(1.247222222 45.063611111),26.4,,
Saint-Jeannet,06122,4128,Point(7.143333333 43.746388888),14.58,,
Beuzeville-la-Bastille,50052,144,Point(-1.370833333 49.356944444),4.34,,
Frœningen,68099,739,Point(7.269722222 47.690833333),4.44,,
Quiéry-la-Motte,62680,737,Point(2.978055555 50.365833333),8.93,,
Bouchavesnes-Bergen,80115,291,Point(2.921111111 49.985),10.09,,
Saint-Valery-sur-Somme,80721,2510,Point(1.629444444 50.188333333),10.5,,
Saulty,62784,765,Point(2.530555555 50.2125),12.75,,
Le Tréport,76711,4870,Point(1.371111111 50.060555555),6.77,,
Seppois-le-Bas,68305,1378,Point(7.174444444 47.536388888),6.73,,
Haubourdin,59286,14936,Point(2.986944444 50.609166666),5.31,,
Mazerolles,64374,1115,Point(-0.469722222 43.449166666),11.71,,
Lectoure,32208,3664,Point(0.621111111 43.934444444),84.93,,
Barcelonne-du-Gers,32027,1372,Point(-0.235833333 43.703333333),20.29,,
Sère,32430,77,Point(0.648055555 43.411944444),8.64,,
Bricquebec,50082,4047,Point(-1.629166666 49.47),32.66,,
Canisy,50095,1060,Point(-1.175555555 49.076111111),6.25,,
Lamazère,32187,121,Point(0.4525 43.557222222),7.47,,
Brucheville,50089,141,Point(-1.205277777 49.373333333),13.33,,
Ceyrat,63070,6416,Point(3.063333333 45.732777777),9.35,,
Hierges,08226,195,Point(4.74 50.105),4.05,,
Brousse-le-Château,12038,158,Point(2.625 43.997222222),15.54,,
Golinhac,12110,336,Point(2.583611111 44.604444444),32.41,,
Bessuéjouls,12027,213,Point(2.728611111 44.526388888),11.29,,
Amondans,25017,87,Point(6.040277777 47.068888888),5.68,,
Amoncourt,70015,286,Point(6.063055555 47.736111111),4.04,,
Longpont,02438,262,Point(3.220555555 49.272777777),10.94,,
Lupiac,32219,300,Point(0.181666666 43.681944444),34.5,,
Lagraulet-du-Gers,32180,575,Point(0.2125 43.903333333),27.22,,
Amont-et-Effreney,70016,164,Point(6.574722222 47.875277777),16.83,,
Gignac-la-Nerthe,13043,9326,Point(5.235583 43.39319),8.64,,
Eyragues,13036,4468,Point(4.841111111 43.841111111),20.78,,
Ceyreste,13023,4584,Point(5.629722222 43.213611111),22.61,,
Cadolive,13020,2161,Point(5.548333333 43.395277777),4.18,,
Châteaurenard,13027,15814,Point(4.855 43.8825),34.95,,
Cuges-les-Pins,13030,5080,Point(5.700555555 43.276388888),38.81,,
Boulbon,13017,1506,Point(4.693611111 43.8625),19.33,,
La Destrousse,13031,3503,Point(5.606666666 43.376388888),2.93,,
Saint-Étienne-du-Gué-de-l'Isle,22288,356,Point(-2.647777777 48.103611111),14.91,,
Buhl,68058,3310,Point(7.186388888 47.927777777),8.8,,
Xertigny,88530,2611,Point(6.406111111 48.045555555),50.25,,
Auderville,50020,235,Point(-1.931388888 49.711944444),4.33,,
Lantic,22117,1672,Point(-2.898055555 48.598888888),15.81,,
Boutteville,50070,73,Point(-1.258888888 49.389166666),1.82,,
Hauteville-la-Guichard,50232,469,Point(-1.301944444 49.126388888),11.98,,
Essoyes,10141,715,Point(4.534444444 48.0575),35.57,,
Brionne,27116,4278,Point(0.720277777 49.194722222),16.77,,
Mouzon,08311,2086,Point(5.075555555 49.606111111),34.43,,
Plouédern,29181,2813,Point(-4.245555555 48.485277777),19.62,,
Foucarville,50191,124,Point(-1.257222222 49.441666666),5.06,,
Chef-du-Pont,50127,667,Point(-1.344166666 49.384444444),3.78,,
Gouézec,29062,1100,Point(-3.972777777 48.169722222),30.94,,
Plonéis,29173,2425,Point(-4.210555555 48.016944444),21.99,,
Gourlizon,29065,896,Point(-4.266944444 48.019722222),9.91,,
Lothey,29142,459,Point(-4.027777777 48.182222222),13.48,,
Plozévet,29215,2967,Point(-4.425277777 47.986666666),27.18,,
Plogastel-Saint-Germain,29167,1953,Point(-4.271388888 47.983611111),31.39,,
Lannédern,29115,293,Point(-3.897222222 48.300555555),12.43,,
Kersaint-Plabennec,29095,1447,Point(-4.373611111 48.472222222),11.95,,
Kerlouan,29091,2119,Point(-4.367222222 48.644444444),17.8,,
Kergloff,29089,880,Point(-3.619444444 48.274444444),24.94,,
Plouzané,29212,12822,Point(-4.600555555 48.38),33.14,,
Tréflez,29287,958,Point(-4.261388888 48.622777777),15.76,,
Saint-Frégant,29248,823,Point(-4.3675 48.602222222),8.41,,
Plovan,29214,682,Point(-4.362777777 47.915833333),15.75,,
Ploudiry,29180,952,Point(-4.142777777 48.453333333),27.19,,
Guipronvel,29076,794,Point(-4.574444444 48.490833333),8.39,,
Hôpital-Camfrout,29080,2247,Point(-4.242222222 48.3275),13.16,,
Roquefort,40245,1892,Point(-0.3225 44.033333333),12.12,,
Trégourez,29291,972,Point(-3.863055555 48.106111111),17.72,,
Hagetmau,40119,4690,Point(-0.593611111 43.655277777),28.37,,
Fains,27231,440,Point(1.387222222 48.996388888),3.77,,
Châteauneuf-en-Thymerais,28089,2619,Point(1.241111111 48.580555555),4.07,,
Vensac,33541,986,Point(-1.041111111 45.398055555),34,,
Fiennes,62334,891,Point(1.825 50.826666666),11.64,,
Digoin,71176,7817,Point(3.980555555 46.481944444),34.72,,
Corgnac-sur-l'Isle,24134,835,Point(0.9475 45.376388888),20.61,,
Cressat,23068,553,Point(2.108333333 46.139722222),33.41,,
Labarrère,32168,211,Point(0.146111111 43.959722222),12.99,,
Quillebeuf-sur-Seine,27485,870,Point(0.526111111 49.471944444),10.11,,
